id,time,city,job,number_employees,major,level
9716,1691667535000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,intern
9717,1713602692000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
9718,1692242066000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
9719,1678769664000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,intern
9720,1714760734000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
9721,1674678876000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,junior
9722,1716703846000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
9723,1699460862000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
9724,1677018149000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,senior
9725,1701587831000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,intern
9726,1694565014000,Hà Nội,Data Scientist,3,Công nghệ thông tin,junior
9727,1710971313000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,junior
9728,1687213706000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
9729,1677185062000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,intern
9730,1690645430000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
9731,1716934117000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
9732,1701245317000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,junior
9733,1672625988000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
9734,1707368372000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,middle
9735,1707867855000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
9736,1678371562000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
9737,1678549986000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
9738,1705504418000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
9739,1711313198000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
9740,1690172197000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
9741,1683918725000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
9742,1676177118000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
9743,1692446890000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
9744,1691670809000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
9745,1709625320000,Hà Nội,NodeJs,1,Công nghệ thông tin,intern
9746,1703106801000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
9747,1682500735000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
9748,1688343836000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
9749,1677155609000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
9750,1708474611000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
9751,1694920216000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,senior
9752,1699460274000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
9753,1685409633000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
9754,1674724144000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
9755,1697665501000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
9756,1706787671000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
9757,1715641770000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,fresher
9758,1678741174000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
9759,1679336818000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
9760,1693015606000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
9761,1710647625000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
9762,1688573957000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
9763,1687632920000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
9764,1715352237000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,intern
9765,1681479809000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
9766,1677163644000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
9767,1683470380000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,senior
9768,1695939323000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
9769,1701431952000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,junior
9770,1691148264000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
9771,1693718730000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
9772,1683441648000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
9773,1709862486000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
9774,1677161403000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,intern
9775,1694884632000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
9776,1691428183000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,junior
9777,1674557390000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,intern
9778,1709472781000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
9779,1680855581000,Hà Nội,Backend Developer,1,Công nghệ thông tin,intern
9780,1686603555000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
9781,1712194030000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
9782,1693468932000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
9783,1713607127000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
9784,1679063697000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
9785,1705365382000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
9786,1682939395000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,senior
9787,1677965950000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,senior
9788,1702981540000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
9789,1712247995000,Hà Nội,Backend Developer,1,Công nghệ thông tin,intern
9790,1702582752000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
9791,1701079104000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
9792,1704673266000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,middle
9793,1706534230000,Hà Nội,ReactJs,3,Công nghệ thông tin,senior
9794,1683946205000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
9795,1713173700000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
9796,1687679231000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,junior
9797,1674307493000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
9798,1688749058000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
9799,1704752730000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,fresher
9800,1689543408000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
9801,1703103289000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
9802,1686331430000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
9803,1681997548000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
9804,1697520136000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
9805,1676240919000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,junior
9806,1674791757000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
9807,1674010990000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
9808,1698578959000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
9809,1677924028000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,middle
9810,1703742781000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
9811,1699638449000,Hà Nội,ReactJs,1,Công nghệ thông tin,fresher
9812,1695095136000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
9813,1673281913000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,senior
9814,1690320553000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
9815,1680487460000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
9816,1682353413000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
9817,1715011566000,Hà Nội,Backend Developer,1,Công nghệ thông tin,senior
9818,1691474597000,Hà Nội,Java Developer,1,Công nghệ thông tin,intern
9819,1715230023000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
9820,1691092449000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
9821,1688181308000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
9822,1716051128000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
9823,1699861057000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
9824,1697160452000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
9825,1689599326000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
9826,1713447898000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,fresher
9827,1704089739000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
9828,1682921313000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
9829,1704084273000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
9830,1684584530000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
9831,1701903836000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
9832,1676510746000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
9833,1684254700000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,junior
9834,1696484244000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
9835,1711914113000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
9836,1710877835000,Hà Nội,Backend Developer,3,Công nghệ thông tin,middle
9837,1674748416000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
9838,1677036008000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
9839,1702996417000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
9840,1707398513000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
9841,1691492208000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,junior
9842,1678325126000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
9843,1672803061000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
9844,1675519147000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
9845,1716909830000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
9846,1685256249000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
9847,1693254345000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,middle
9848,1687377417000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
9849,1676641031000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
9850,1678543751000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
9851,1703083096000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
9852,1676427965000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
9853,1695497975000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
9854,1680416379000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,fresher
9855,1686751012000,Hà Nội,NodeJs,1,Công nghệ thông tin,fresher
9856,1674451540000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
9857,1711515916000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
9858,1686011827000,Hà Nội,Backend Developer,2,Công nghệ thông tin,junior
9859,1690971755000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
9860,1673540321000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
9861,1694673074000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,senior
9862,1689509783000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
9863,1702833694000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
9864,1709508990000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
9865,1696883713000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
9866,1684168218000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
9867,1699736561000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
9868,1706391094000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,senior
9869,1673635474000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
9870,1703838985000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
9871,1674829591000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
9872,1683210929000,Hà Nội,Backend Developer,2,Công nghệ thông tin,junior
9873,1709301317000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,intern
9874,1680956282000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
9875,1695799706000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,middle
9876,1693902389000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
9877,1713933500000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
9878,1681129113000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
9879,1710243630000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
9880,1685825544000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
9881,1696118305000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
9882,1707579105000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,intern
9883,1714639865000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,fresher
9884,1677811570000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
9885,1677587798000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,intern
9886,1708263272000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,fresher
9887,1708499541000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,middle
9888,1713790601000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
9889,1706022275000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,middle
9890,1677778033000,Hà Nội,ReactJs,3,Công nghệ thông tin,fresher
9891,1672612235000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
9892,1708575487000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
9893,1682076806000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
9894,1701802897000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
9895,1697687048000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,junior
9896,1691892421000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
9897,1682074312000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
9898,1689324747000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
9899,1707960878000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
9900,1702819915000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
9901,1715711175000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
9902,1689762527000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
9903,1686273915000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
9904,1697252830000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,junior
9905,1677800238000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
9906,1676347275000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
9907,1716100953000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,fresher
9908,1676666170000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
9909,1686066400000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
9910,1688227465000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
9911,1706664296000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,fresher
9912,1702359224000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
9913,1709124666000,Hà Nội,ReactJs,2,Công nghệ thông tin,fresher
9914,1705092391000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
9915,1683017875000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
9916,1699088792000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,middle
9917,1716945858000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,intern
9918,1690726126000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
9919,1680602363000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,senior
9920,1705936347000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
9921,1703323379000,Hà Nội,ReactJs,1,Công nghệ thông tin,middle
9922,1709192269000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
9923,1704776320000,Hà Nội,Python Developer,3,Công nghệ thông tin,junior
9924,1715253268000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
9925,1700326549000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
9926,1683774911000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
9927,1696526369000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
9928,1715522900000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
9929,1679385360000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
9930,1705569564000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
9931,1697300459000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
9932,1678822510000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
9933,1702419381000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
9934,1676381957000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,middle
9935,1687262095000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
9936,1679381290000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,junior
9937,1703597618000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
9938,1694340512000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
9939,1691814642000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
9940,1676395985000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
9941,1673522358000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
9942,1685572467000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
9943,1710266646000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,intern
9944,1682175248000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
9945,1679413913000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,middle
9946,1686355754000,Hà Nội,Python Developer,2,Công nghệ thông tin,junior
9947,1708523935000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
9948,1701660356000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
9949,1710667265000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
9950,1677077781000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,middle
9951,1703069931000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
9952,1699947014000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,fresher
9953,1708012004000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,middle
9954,1717167546000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
9955,1699509119000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
9956,1682230418000,Hà Nội,ReactJs,2,Công nghệ thông tin,senior
9957,1709278688000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
9958,1679100520000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
9959,1676626573000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
9960,1676588591000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
9961,1711021565000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
9962,1708975852000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
9963,1677592693000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
9964,1704276278000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
9965,1700876173000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
9966,1714772114000,Hà Nội,Data Scientist,1,Công nghệ thông tin,junior
9967,1700388048000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
9968,1690650772000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
9969,1688213755000,Hà Nội,ReactJs,3,Công nghệ thông tin,junior
9970,1677068822000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
9971,1690400498000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
9972,1697330839000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
9973,1693595037000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
9974,1693059854000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
9975,1710510557000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
9976,1704608407000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,senior
9977,1681110640000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
9978,1705715134000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,fresher
9979,1688861849000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
9980,1704823656000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
9981,1694569475000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
9982,1716579376000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,intern
9983,1672986790000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
9984,1705822350000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
9985,1675176174000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
9986,1713939477000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
9987,1683614518000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
9988,1710725951000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
9989,1696208312000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
9990,1673257497000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
9991,1694479781000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,junior
9992,1680338417000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
9993,1706916425000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
9994,1673362819000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
9995,1709797226000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,senior
9996,1711042039000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
9997,1696094468000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
9998,1716699410000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
9999,1695250429000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,junior
10000,1698354857000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,fresher
10001,1688615558000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
10002,1681002191000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
10003,1688739174000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
10004,1705251988000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
10005,1702016841000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,intern
10006,1688011332000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
10007,1673369597000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
10008,1689204648000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
10009,1682875016000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,senior
10010,1694159567000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
10011,1729099346000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
10012,1703154239000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
10013,1699106450000,Hà Nội,NodeJs,2,Công nghệ thông tin,junior
10014,1724979085000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
10015,1728168292000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
10016,1730632531000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
10017,1713591651000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,intern
10018,1716236262000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
10019,1676351432000,Hà Nội,Python Developer,3,Công nghệ thông tin,junior
10020,1675234836000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,intern
10021,1694593048000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
10022,1722545199000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,fresher
10023,1685925308000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,fresher
10024,1673732647000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
10025,1726526546000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
10026,1733919882000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
10027,1712541154000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
10028,1725936858000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,middle
10029,1672900410000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
10030,1734974183000,Hà Nội,Python Developer,3,Công nghệ thông tin,junior
10031,1700246434000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
10032,1694910744000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
10033,1695699869000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
10034,1695002202000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
10035,1710372412000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
10036,1676616165000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
10037,1695140598000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
10038,1725789219000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
10039,1722418028000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
10040,1714107623000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,fresher
10041,1685353146000,Hà Nội,Java Developer,1,Công nghệ thông tin,senior
10042,1716506482000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,junior
10043,1679887158000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
10044,1705187673000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
10045,1728604425000,Hà Nội,ReactJs,3,Công nghệ thông tin,intern
10046,1735508621000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
10047,1731646527000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,intern
10048,1689057316000,Hà Nội,ReactJs,1,Công nghệ thông tin,middle
10049,1674562004000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
10050,1711457113000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,fresher
10051,1695093062000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
10052,1706713887000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
10053,1724972923000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
10054,1715499600000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
10055,1677129596000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
